epoc (ms),timestamp (-04:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1477768076320,2016-10-29T15.07.56.320,27.47900390625,0.1220703125,2.62451171875,-0.48828125
1477768076342,2016-10-29T15.07.56.342,27.5009765625,0.18310546875,1.8310546875,-0.42724609375
1477768076361,2016-10-29T15.07.56.361,27.52001953125,0.244140625,1.220703125,-0.54931640625
1477768076381,2016-10-29T15.07.56.381,27.54052734375,0.18310546875,1.52587890625,-0.6103515625
1477768076402,2016-10-29T15.07.56.402,27.56103515625,0.18310546875,2.74658203125,-0.54931640625
1477768076422,2016-10-29T15.07.56.422,27.58154296875,0.18310546875,2.86865234375,-0.42724609375
1477768076441,2016-10-29T15.07.56.441,27.6005859375,0.18310546875,1.64794921875,-0.48828125
1477768076462,2016-10-29T15.07.56.462,27.62109375,0.244140625,0.3662109375,-0.54931640625
1477768076482,2016-10-29T15.07.56.482,27.6416015625,0.244140625,0.9765625,-0.6103515625
1477768076503,2016-10-29T15.07.56.503,27.662109375,0.18310546875,2.8076171875,-0.6103515625
1477768076523,2016-10-29T15.07.56.523,27.6826171875,0.18310546875,3.96728515625,-0.42724609375
1477768076543,2016-10-29T15.07.56.543,27.70166015625,0.244140625,2.86865234375,-0.42724609375
1477768076563,2016-10-29T15.07.56.563,27.72216796875,0.30517578125,0.67138671875,-0.48828125
1477768076584,2016-10-29T15.07.56.584,27.74267578125,0.1220703125,-0.06103515625,-0.6103515625
1477768076604,2016-10-29T15.07.56.604,27.76318359375,0.1220703125,1.5869140625,-0.67138671875
1477768076625,2016-10-29T15.07.56.625,27.78369140625,0.1220703125,3.47900390625,-0.54931640625
1477768076645,2016-10-29T15.07.56.645,27.80419921875,0.244140625,3.72314453125,-0.42724609375
1477768076664,2016-10-29T15.07.56.664,27.8232421875,0.244140625,1.8310546875,-0.3662109375
1477768076685,2016-10-29T15.07.56.685,27.84375,0.18310546875,0.18310546875,-0.48828125
1477768076705,2016-10-29T15.07.56.705,27.8642578125,0.18310546875,0.8544921875,-0.67138671875
1477768076726,2016-10-29T15.07.56.726,27.884765625,0.1220703125,2.74658203125,-0.6103515625
1477768076746,2016-10-29T15.07.56.746,27.9052734375,0.06103515625,3.173828125,-0.42724609375
1477768076767,2016-10-29T15.07.56.767,27.92578125,0.18310546875,1.8310546875,-0.42724609375
1477768076786,2016-10-29T15.07.56.786,27.94482421875,0.244140625,0.6103515625,-0.48828125
1477768076806,2016-10-29T15.07.56.806,27.96533203125,0.244140625,1.40380859375,-0.67138671875
1477768076827,2016-10-29T15.07.56.827,27.98583984375,0.244140625,3.23486328125,-0.54931640625
1477768076847,2016-10-29T15.07.56.847,28.00634765625,0.1220703125,3.2958984375,-0.48828125
1477768076868,2016-10-29T15.07.56.868,28.02685546875,0.18310546875,1.40380859375,-0.48828125
1477768076887,2016-10-29T15.07.56.887,28.0458984375,0.18310546875,0.18310546875,-0.54931640625
1477768076907,2016-10-29T15.07.56.907,28.06640625,0.244140625,1.28173828125,-0.67138671875
1477768076928,2016-10-29T15.07.56.928,28.0869140625,0.244140625,3.23486328125,-0.54931640625
1477768076948,2016-10-29T15.07.56.948,28.107421875,0.1220703125,3.11279296875,-0.42724609375
1477768076969,2016-10-29T15.07.56.969,28.1279296875,0.18310546875,1.28173828125,-0.42724609375
1477768076989,2016-10-29T15.07.56.989,28.1484375,0.18310546875,0.732421875,-0.54931640625
1477768077008,2016-10-29T15.07.57.008,28.16748046875,0.18310546875,2.3193359375,-0.67138671875
1477768077029,2016-10-29T15.07.57.029,28.18798828125,0.1220703125,3.35693359375,-0.48828125
1477768077049,2016-10-29T15.07.57.049,28.20849609375,0.1220703125,2.0751953125,-0.3662109375
1477768077070,2016-10-29T15.07.57.070,28.22900390625,0.244140625,0.67138671875,-0.48828125
1477768077090,2016-10-29T15.07.57.090,28.24951171875,0.18310546875,1.28173828125,-0.67138671875
1477768077111,2016-10-29T15.07.57.111,28.27001953125,0.18310546875,2.74658203125,-0.54931640625
1477768077130,2016-10-29T15.07.57.130,28.2890625,0.18310546875,3.11279296875,-0.42724609375
1477768077150,2016-10-29T15.07.57.150,28.3095703125,0.1220703125,1.8310546875,-0.48828125
1477768077171,2016-10-29T15.07.57.171,28.330078125,0.18310546875,0.79345703125,-0.54931640625
1477768077191,2016-10-29T15.07.57.191,28.3505859375,0.18310546875,1.40380859375,-0.6103515625
1477768077212,2016-10-29T15.07.57.212,28.37109375,0.1220703125,2.62451171875,-0.54931640625
1477768077231,2016-10-29T15.07.57.231,28.39013671875,0.18310546875,2.685546875,-0.48828125
1477768077252,2016-10-29T15.07.57.252,28.41064453125,0.18310546875,1.77001953125,-0.48828125
1477768077272,2016-10-29T15.07.57.272,28.43115234375,0.244140625,1.3427734375,-0.54931640625
1477768077293,2016-10-29T15.07.57.293,28.45166015625,0.244140625,1.77001953125,-0.6103515625
1477768077313,2016-10-29T15.07.57.313,28.47216796875,0.244140625,2.44140625,-0.48828125
1477768077334,2016-10-29T15.07.57.334,28.49267578125,0.18310546875,2.25830078125,-0.48828125
1477768077353,2016-10-29T15.07.57.353,28.51171875,0.18310546875,1.708984375,-0.48828125
1477768077373,2016-10-29T15.07.57.373,28.5322265625,0.1220703125,1.46484375,-0.54931640625
1477768077394,2016-10-29T15.07.57.394,28.552734375,0.244140625,1.8310546875,-0.54931640625
1477768077414,2016-10-29T15.07.57.414,28.5732421875,0.244140625,2.25830078125,-0.54931640625
1477768077435,2016-10-29T15.07.57.435,28.59375,0.18310546875,2.38037109375,-0.54931640625
1477768077455,2016-10-29T15.07.57.455,28.6142578125,0.1220703125,1.77001953125,-0.48828125
1477768077474,2016-10-29T15.07.57.474,28.63330078125,0.18310546875,1.46484375,-0.54931640625
1477768077495,2016-10-29T15.07.57.495,28.65380859375,0.18310546875,1.89208984375,-0.67138671875
1477768077515,2016-10-29T15.07.57.515,28.67431640625,0.30517578125,2.44140625,-0.54931640625
1477768077536,2016-10-29T15.07.57.536,28.69482421875,0.18310546875,2.13623046875,-0.42724609375
1477768077556,2016-10-29T15.07.57.556,28.71533203125,0.18310546875,1.46484375,-0.48828125
1477768077575,2016-10-29T15.07.57.575,28.734375,0.06103515625,1.5869140625,-0.54931640625
1477768077596,2016-10-29T15.07.57.596,28.7548828125,0.1220703125,2.0751953125,-0.54931640625
1477768077616,2016-10-29T15.07.57.616,28.775390625,0.244140625,2.0751953125,-0.54931640625
1477768077637,2016-10-29T15.07.57.637,28.7958984375,0.244140625,1.77001953125,-0.54931640625
1477768077657,2016-10-29T15.07.57.657,28.81640625,0.18310546875,1.89208984375,-0.6103515625
1477768077678,2016-10-29T15.07.57.678,28.8369140625,0.244140625,2.13623046875,-0.54931640625
1477768077697,2016-10-29T15.07.57.697,28.85595703125,0.18310546875,2.197265625,-0.54931640625
1477768077717,2016-10-29T15.07.57.717,28.87646484375,0.1220703125,1.708984375,-0.48828125
1477768077738,2016-10-29T15.07.57.738,28.89697265625,0.244140625,1.40380859375,-0.54931640625
1477768077758,2016-10-29T15.07.57.758,28.91748046875,0.244140625,1.77001953125,-0.6103515625
1477768077779,2016-10-29T15.07.57.779,28.93798828125,0.244140625,2.38037109375,-0.54931640625
1477768077799,2016-10-29T15.07.57.799,28.95849609375,0.18310546875,2.3193359375,-0.42724609375
1477768077818,2016-10-29T15.07.57.818,28.9775390625,0.1220703125,1.953125,-0.48828125
1477768077839,2016-10-29T15.07.57.839,28.998046875,0.1220703125,1.708984375,-0.54931640625
1477768077859,2016-10-29T15.07.57.859,29.0185546875,0.18310546875,1.64794921875,-0.54931640625
1477768077880,2016-10-29T15.07.57.880,29.0390625,0.1220703125,1.708984375,-0.54931640625
1477768077900,2016-10-29T15.07.57.900,29.0595703125,0.244140625,1.77001953125,-0.54931640625
1477768077921,2016-10-29T15.07.57.921,29.080078125,0.244140625,2.01416015625,-0.54931640625
1477768077940,2016-10-29T15.07.57.940,29.09912109375,0.18310546875,2.3193359375,-0.54931640625
1477768077961,2016-10-29T15.07.57.961,29.11962890625,0.18310546875,2.62451171875,-0.48828125
1477768077981,2016-10-29T15.07.57.981,29.14013671875,0.18310546875,2.3193359375,-0.42724609375
1477768078002,2016-10-29T15.07.58.002,29.16064453125,0.18310546875,1.15966796875,-0.48828125
1477768078022,2016-10-29T15.07.58.022,29.18115234375,0.18310546875,0.6103515625,-0.6103515625
1477768078041,2016-10-29T15.07.58.041,29.2001953125,0.18310546875,1.8310546875,-0.67138671875
1477768078062,2016-10-29T15.07.58.062,29.220703125,0.18310546875,3.23486328125,-0.54931640625
1477768078082,2016-10-29T15.07.58.082,29.2412109375,0.18310546875,3.11279296875,-0.48828125
1477768078103,2016-10-29T15.07.58.103,29.26171875,0.244140625,1.46484375,-0.42724609375
1477768078123,2016-10-29T15.07.58.123,29.2822265625,0.244140625,0.54931640625,-0.54931640625
1477768078144,2016-10-29T15.07.58.144,29.302734375,0.18310546875,1.3427734375,-0.6103515625
1477768078163,2016-10-29T15.07.58.163,29.32177734375,0.1220703125,2.86865234375,-0.54931640625
1477768078183,2016-10-29T15.07.58.183,29.34228515625,0.1220703125,2.74658203125,-0.42724609375
1477768078204,2016-10-29T15.07.58.204,29.36279296875,0.18310546875,1.77001953125,-0.48828125
1477768078224,2016-10-29T15.07.58.224,29.38330078125,0.30517578125,1.46484375,-0.54931640625
1477768078245,2016-10-29T15.07.58.245,29.40380859375,0.18310546875,1.89208984375,-0.6103515625
1477768078265,2016-10-29T15.07.58.265,29.42431640625,0.1220703125,2.197265625,-0.48828125
1477768078284,2016-10-29T15.07.58.284,29.443359375,0.1220703125,2.0751953125,-0.42724609375
1477768078305,2016-10-29T15.07.58.305,29.4638671875,0.06103515625,1.64794921875,-0.42724609375
1477768078325,2016-10-29T15.07.58.325,29.484375,0.18310546875,1.52587890625,-0.48828125
1477768078346,2016-10-29T15.07.58.346,29.5048828125,0.30517578125,1.64794921875,-0.54931640625
1477768078366,2016-10-29T15.07.58.366,29.525390625,0.30517578125,2.3193359375,-0.48828125
1477768078385,2016-10-29T15.07.58.385,29.54443359375,0.18310546875,2.5634765625,-0.48828125
1477768078406,2016-10-29T15.07.58.406,29.56494140625,0.1220703125,2.38037109375,-0.48828125
1477768078426,2016-10-29T15.07.58.426,29.58544921875,0.18310546875,1.708984375,-0.48828125
1477768078447,2016-10-29T15.07.58.447,29.60595703125,0.30517578125,1.03759765625,-0.48828125
1477768078467,2016-10-29T15.07.58.467,29.62646484375,0.18310546875,1.220703125,-0.6103515625
1477768078488,2016-10-29T15.07.58.488,29.64697265625,0.18310546875,2.3193359375,-0.6103515625
1477768078507,2016-10-29T15.07.58.507,29.666015625,0.18310546875,3.173828125,-0.48828125
1477768078527,2016-10-29T15.07.58.527,29.6865234375,0.18310546875,2.685546875,-0.42724609375
1477768078548,2016-10-29T15.07.58.548,29.70703125,0.244140625,1.220703125,-0.48828125
1477768078568,2016-10-29T15.07.58.568,29.7275390625,0.244140625,0.79345703125,-0.6103515625
1477768078589,2016-10-29T15.07.58.589,29.748046875,0.18310546875,1.708984375,-0.6103515625
1477768078609,2016-10-29T15.07.58.609,29.7685546875,0.1220703125,2.8076171875,-0.48828125
1477768078628,2016-10-29T15.07.58.628,29.78759765625,0.18310546875,2.50244140625,-0.3662109375
1477768078649,2016-10-29T15.07.58.649,29.80810546875,0.244140625,1.52587890625,-0.48828125
1477768078669,2016-10-29T15.07.58.669,29.82861328125,0.18310546875,1.3427734375,-0.54931640625
1477768078690,2016-10-29T15.07.58.690,29.84912109375,0.244140625,2.01416015625,-0.54931640625
1477768078711,2016-10-29T15.07.58.711,29.86962890625,0.1220703125,2.44140625,-0.54931640625
1477768078731,2016-10-29T15.07.58.731,29.89013671875,0.1220703125,2.25830078125,-0.48828125
1477768078750,2016-10-29T15.07.58.750,29.9091796875,0.1220703125,1.52587890625,-0.48828125
1477768078771,2016-10-29T15.07.58.771,29.9296875,0.1220703125,1.3427734375,-0.54931640625
1477768078791,2016-10-29T15.07.58.791,29.9501953125,0.244140625,1.89208984375,-0.6103515625
1477768078812,2016-10-29T15.07.58.812,29.970703125,0.18310546875,2.38037109375,-0.54931640625
1477768078832,2016-10-29T15.07.58.832,29.9912109375,0.244140625,2.3193359375,-0.48828125
1477768078851,2016-10-29T15.07.58.851,30.01025390625,0.18310546875,1.8310546875,-0.54931640625
1477768078872,2016-10-29T15.07.58.872,30.03076171875,0.18310546875,1.5869140625,-0.54931640625
1477768078892,2016-10-29T15.07.58.892,30.05126953125,0.18310546875,1.77001953125,-0.48828125
1477768078913,2016-10-29T15.07.58.913,30.07177734375,0.244140625,2.197265625,-0.48828125
1477768078933,2016-10-29T15.07.58.933,30.09228515625,0.18310546875,2.13623046875,-0.48828125
1477768078954,2016-10-29T15.07.58.954,30.11279296875,0.18310546875,1.89208984375,-0.48828125
1477768078973,2016-10-29T15.07.58.973,30.1318359375,0.18310546875,1.64794921875,-0.54931640625
1477768078993,2016-10-29T15.07.58.993,30.15234375,0.18310546875,1.8310546875,-0.54931640625
1477768079014,2016-10-29T15.07.59.014,30.1728515625,0.18310546875,2.44140625,-0.54931640625
1477768079034,2016-10-29T15.07.59.034,30.193359375,0.1220703125,2.38037109375,-0.48828125
1477768079055,2016-10-29T15.07.59.055,30.2138671875,0.244140625,1.64794921875,-0.54931640625
1477768079075,2016-10-29T15.07.59.075,30.234375,0.244140625,1.220703125,-0.6103515625
1477768079094,2016-10-29T15.07.59.094,30.25341796875,0.18310546875,1.89208984375,-0.6103515625
1477768079115,2016-10-29T15.07.59.115,30.27392578125,0.18310546875,2.44140625,-0.48828125
1477768079135,2016-10-29T15.07.59.135,30.29443359375,0.18310546875,2.13623046875,-0.48828125
1477768079156,2016-10-29T15.07.59.156,30.31494140625,0.244140625,1.52587890625,-0.54931640625
1477768079176,2016-10-29T15.07.59.176,30.33544921875,0.244140625,1.77001953125,-0.54931640625
1477768079195,2016-10-29T15.07.59.195,30.3544921875,0.18310546875,2.13623046875,-0.48828125
1477768079216,2016-10-29T15.07.59.216,30.375,0.18310546875,2.13623046875,-0.48828125
1477768079236,2016-10-29T15.07.59.236,30.3955078125,0.1220703125,1.89208984375,-0.54931640625
1477768079257,2016-10-29T15.07.59.257,30.416015625,0.18310546875,1.8310546875,-0.54931640625
1477768079277,2016-10-29T15.07.59.277,30.4365234375,0.244140625,1.64794921875,-0.54931640625
1477768079298,2016-10-29T15.07.59.298,30.45703125,0.244140625,1.708984375,-0.48828125
1477768079317,2016-10-29T15.07.59.317,30.47607421875,0.1220703125,2.01416015625,-0.54931640625
1477768079337,2016-10-29T15.07.59.337,30.49658203125,0.18310546875,2.62451171875,-0.48828125
1477768079358,2016-10-29T15.07.59.358,30.51708984375,0.18310546875,2.25830078125,-0.42724609375
1477768079378,2016-10-29T15.07.59.378,30.53759765625,0.18310546875,1.3427734375,-0.48828125
1477768079399,2016-10-29T15.07.59.399,30.55810546875,0.18310546875,1.3427734375,-0.6103515625
1477768079419,2016-10-29T15.07.59.419,30.57861328125,0.18310546875,2.197265625,-0.6103515625
1477768079439,2016-10-29T15.07.59.439,30.59765625,0.1220703125,2.74658203125,-0.48828125
1477768079459,2016-10-29T15.07.59.459,30.6181640625,0.18310546875,1.953125,-0.48828125
1477768079480,2016-10-29T15.07.59.480,30.638671875,0.18310546875,1.0986328125,-0.54931640625
1477768079500,2016-10-29T15.07.59.500,30.6591796875,0.244140625,1.5869140625,-0.6103515625
1477768079521,2016-10-29T15.07.59.521,30.6796875,0.244140625,2.685546875,-0.54931640625
1477768079541,2016-10-29T15.07.59.541,30.7001953125,0.18310546875,2.5634765625,-0.48828125
1477768079560,2016-10-29T15.07.59.560,30.71923828125,0.1220703125,1.52587890625,-0.48828125
1477768079581,2016-10-29T15.07.59.581,30.73974609375,0.18310546875,1.220703125,-0.54931640625
1477768079601,2016-10-29T15.07.59.601,30.76025390625,0.244140625,2.01416015625,-0.54931640625
1477768079622,2016-10-29T15.07.59.622,30.78076171875,0.30517578125,2.74658203125,-0.48828125
1477768079642,2016-10-29T15.07.59.642,30.80126953125,0.244140625,2.38037109375,-0.48828125
1477768079661,2016-10-29T15.07.59.661,30.8203125,0.244140625,1.46484375,-0.48828125
1477768079682,2016-10-29T15.07.59.682,30.8408203125,0.1220703125,1.28173828125,-0.54931640625
1477768079702,2016-10-29T15.07.59.702,30.861328125,0.18310546875,1.953125,-0.54931640625
1477768079723,2016-10-29T15.07.59.723,30.8818359375,0.1220703125,2.197265625,-0.48828125
1477768079743,2016-10-29T15.07.59.743,30.90234375,0.18310546875,2.0751953125,-0.48828125
1477768079764,2016-10-29T15.07.59.764,30.9228515625,0.244140625,1.89208984375,-0.48828125
1477768079783,2016-10-29T15.07.59.783,30.94189453125,0.244140625,2.0751953125,-0.54931640625
1477768079803,2016-10-29T15.07.59.803,30.96240234375,0.244140625,2.0751953125,-0.54931640625
1477768079824,2016-10-29T15.07.59.824,30.98291015625,0.1220703125,1.64794921875,-0.54931640625
1477768079844,2016-10-29T15.07.59.844,31.00341796875,0.18310546875,1.8310546875,-0.54931640625
1477768079865,2016-10-29T15.07.59.865,31.02392578125,0.244140625,2.38037109375,-0.48828125
1477768079884,2016-10-29T15.07.59.884,31.04296875,0.30517578125,1.89208984375,-0.42724609375
1477768079906,2016-10-29T15.07.59.906,31.06494140625,0.18310546875,1.03759765625,-0.54931640625
1477768079925,2016-10-29T15.07.59.925,31.083984375,0.18310546875,1.77001953125,-0.67138671875
1477768079945,2016-10-29T15.07.59.945,31.1044921875,0.18310546875,3.47900390625,-0.54931640625
1477768079966,2016-10-29T15.07.59.966,31.125,0.18310546875,2.8076171875,-0.3662109375
1477768079986,2016-10-29T15.07.59.986,31.1455078125,0.30517578125,0.91552734375,-0.42724609375
1477768080005,2016-10-29T15.08.00.005,31.16455078125,0.18310546875,0.54931640625,-0.6103515625
1477768080026,2016-10-29T15.08.00.026,31.18505859375,0.244140625,2.0751953125,-0.67138671875
1477768080046,2016-10-29T15.08.00.046,31.20556640625,0.244140625,3.23486328125,-0.54931640625
1477768080067,2016-10-29T15.08.00.067,31.22607421875,0.18310546875,2.50244140625,-0.42724609375
1477768080087,2016-10-29T15.08.00.087,31.24658203125,0.18310546875,0.8544921875,-0.48828125
1477768080108,2016-10-29T15.08.00.108,31.26708984375,0.244140625,0.9765625,-0.6103515625
1477768080127,2016-10-29T15.08.00.127,31.2861328125,0.18310546875,2.3193359375,-0.67138671875
1477768080148,2016-10-29T15.08.00.148,31.306640625,0.244140625,2.8076171875,-0.48828125
1477768080168,2016-10-29T15.08.00.168,31.3271484375,0.18310546875,1.953125,-0.42724609375
1477768080189,2016-10-29T15.08.00.189,31.34765625,0.1220703125,1.46484375,-0.48828125
1477768080209,2016-10-29T15.08.00.209,31.3681640625,0.18310546875,1.8310546875,-0.54931640625
1477768080230,2016-10-29T15.08.00.230,31.388671875,0.244140625,2.0751953125,-0.54931640625
1477768080249,2016-10-29T15.08.00.249,31.40771484375,0.18310546875,1.89208984375,-0.48828125
1477768080269,2016-10-29T15.08.00.269,31.42822265625,0.18310546875,1.8310546875,-0.54931640625
1477768080290,2016-10-29T15.08.00.290,31.44873046875,0.244140625,2.44140625,-0.48828125
1477768080310,2016-10-29T15.08.00.310,31.46923828125,0.18310546875,2.0751953125,-0.42724609375
1477768080331,2016-10-29T15.08.00.331,31.48974609375,0.18310546875,1.40380859375,-0.48828125
1477768080350,2016-10-29T15.08.00.350,31.5087890625,0.1220703125,1.46484375,-0.54931640625
1477768080370,2016-10-29T15.08.00.370,31.529296875,0.18310546875,2.38037109375,-0.54931640625
1477768080391,2016-10-29T15.08.00.391,31.5498046875,0.244140625,2.74658203125,-0.48828125
1477768080411,2016-10-29T15.08.00.411,31.5703125,0.30517578125,1.8310546875,-0.48828125
1477768080432,2016-10-29T15.08.00.432,31.5908203125,0.244140625,1.03759765625,-0.48828125
1477768080452,2016-10-29T15.08.00.452,31.611328125,0.18310546875,1.77001953125,-0.54931640625
1477768080471,2016-10-29T15.08.00.471,31.63037109375,0.1220703125,2.74658203125,-0.6103515625
1477768080492,2016-10-29T15.08.00.492,31.65087890625,0.1220703125,2.5634765625,-0.48828125
1477768080512,2016-10-29T15.08.00.512,31.67138671875,0.18310546875,1.40380859375,-0.42724609375
1477768080533,2016-10-29T15.08.00.533,31.69189453125,0.18310546875,1.0986328125,-0.54931640625
1477768080553,2016-10-29T15.08.00.553,31.71240234375,0.18310546875,1.52587890625,-0.6103515625
1477768080574,2016-10-29T15.08.00.574,31.73291015625,0.1220703125,2.50244140625,-0.6103515625
1477768080593,2016-10-29T15.08.00.593,31.751953125,0.1220703125,3.35693359375,-0.42724609375
1477768080613,2016-10-29T15.08.00.613,31.7724609375,0.244140625,2.62451171875,-0.3662109375
1477768080634,2016-10-29T15.08.00.634,31.79296875,0.244140625,0.79345703125,-0.42724609375
1477768080654,2016-10-29T15.08.00.654,31.8134765625,0.18310546875,0.18310546875,-0.67138671875
1477768080675,2016-10-29T15.08.00.675,31.833984375,0.244140625,1.708984375,-0.732421875
1477768080694,2016-10-29T15.08.00.694,31.85302734375,0.18310546875,3.60107421875,-0.54931640625
1477768080716,2016-10-29T15.08.00.716,31.875,0.244140625,3.173828125,-0.42724609375
1477768080735,2016-10-29T15.08.00.735,31.89404296875,0.30517578125,1.220703125,-0.42724609375
1477768080755,2016-10-29T15.08.00.755,31.91455078125,0.18310546875,0.48828125,-0.6103515625
1477768080776,2016-10-29T15.08.00.776,31.93505859375,0.18310546875,1.77001953125,-0.6103515625
1477768080796,2016-10-29T15.08.00.796,31.95556640625,0.1220703125,2.9296875,-0.54931640625
1477768080815,2016-10-29T15.08.00.815,31.974609375,0.244140625,2.38037109375,-0.42724609375
1477768080836,2016-10-29T15.08.00.836,31.9951171875,0.18310546875,1.5869140625,-0.42724609375
1477768080857,2016-10-29T15.08.00.857,32.015625,0.18310546875,1.89208984375,-0.54931640625
1477768080877,2016-10-29T15.08.00.877,32.0361328125,0.244140625,2.13623046875,-0.6103515625
1477768080898,2016-10-29T15.08.00.898,32.056640625,0.18310546875,1.953125,-0.48828125
1477768080918,2016-10-29T15.08.00.918,32.0771484375,0.18310546875,1.64794921875,-0.48828125
1477768080937,2016-10-29T15.08.00.937,32.09619140625,0.18310546875,1.8310546875,-0.54931640625
1477768080958,2016-10-29T15.08.00.958,32.11669921875,0.244140625,2.0751953125,-0.54931640625
1477768080978,2016-10-29T15.08.00.978,32.13720703125,0.18310546875,1.64794921875,-0.48828125
1477768080999,2016-10-29T15.08.00.999,32.15771484375,0.18310546875,1.40380859375,-0.54931640625
1477768081019,2016-10-29T15.08.01.019,32.17822265625,0.18310546875,2.0751953125,-0.54931640625
1477768081038,2016-10-29T15.08.01.038,32.197265625,0.244140625,2.9296875,-0.48828125
1477768081059,2016-10-29T15.08.01.059,32.2177734375,0.18310546875,2.25830078125,-0.48828125
1477768081079,2016-10-29T15.08.01.079,32.23828125,0.18310546875,1.15966796875,-0.48828125
1477768081100,2016-10-29T15.08.01.100,32.2587890625,0.18310546875,1.40380859375,-0.54931640625
1477768081120,2016-10-29T15.08.01.120,32.279296875,0.18310546875,2.62451171875,-0.54931640625
1477768081141,2016-10-29T15.08.01.141,32.2998046875,0.18310546875,2.62451171875,-0.42724609375
1477768081161,2016-10-29T15.08.01.161,32.3203125,0.18310546875,1.52587890625,-0.42724609375
1477768081180,2016-10-29T15.08.01.180,32.33935546875,0.18310546875,1.28173828125,-0.48828125
1477768081201,2016-10-29T15.08.01.201,32.35986328125,0.18310546875,2.0751953125,-0.54931640625
1477768081221,2016-10-29T15.08.01.221,32.38037109375,0.18310546875,2.38037109375,-0.54931640625
1477768081242,2016-10-29T15.08.01.242,32.40087890625,0.18310546875,1.708984375,-0.48828125
1477768081262,2016-10-29T15.08.01.262,32.42138671875,0.1220703125,1.46484375,-0.48828125
1477768081281,2016-10-29T15.08.01.281,32.4404296875,0.18310546875,2.01416015625,-0.54931640625
1477768081302,2016-10-29T15.08.01.302,32.4609375,0.18310546875,2.3193359375,-0.54931640625
1477768081322,2016-10-29T15.08.01.322,32.4814453125,0.244140625,2.25830078125,-0.48828125
1477768081343,2016-10-29T15.08.01.343,32.501953125,0.1220703125,1.46484375,-0.48828125
1477768081363,2016-10-29T15.08.01.363,32.5224609375,0.1220703125,1.64794921875,-0.54931640625
1477768081384,2016-10-29T15.08.01.384,32.54296875,0.1220703125,2.38037109375,-0.48828125
1477768081403,2016-10-29T15.08.01.403,32.56201171875,0.18310546875,1.89208984375,-0.48828125
1477768081423,2016-10-29T15.08.01.423,32.58251953125,0.244140625,0.9765625,-0.48828125
1477768081444,2016-10-29T15.08.01.444,32.60302734375,0.244140625,1.77001953125,-0.54931640625
1477768081464,2016-10-29T15.08.01.464,32.62353515625,0.244140625,3.5400390625,-0.54931640625
1477768081485,2016-10-29T15.08.01.485,32.64404296875,0.18310546875,3.0517578125,-0.3662109375
1477768081504,2016-10-29T15.08.01.504,32.6630859375,0.1220703125,0.6103515625,-0.3662109375
1477768081526,2016-10-29T15.08.01.526,32.68505859375,0.18310546875,0.06103515625,-0.67138671875
1477768081545,2016-10-29T15.08.01.545,32.7041015625,0.18310546875,1.953125,-0.67138671875
1477768081565,2016-10-29T15.08.01.565,32.724609375,0.244140625,3.47900390625,-0.54931640625
1477768081586,2016-10-29T15.08.01.586,32.7451171875,0.244140625,2.86865234375,-0.42724609375
1477768081607,2016-10-29T15.08.01.607,32.765625,0.244140625,1.3427734375,-0.42724609375
1477768081626,2016-10-29T15.08.01.626,32.78466796875,0.244140625,0.8544921875,-0.54931640625
1477768081646,2016-10-29T15.08.01.646,32.80517578125,0.244140625,1.8310546875,-0.6103515625
1477768081667,2016-10-29T15.08.01.667,32.82568359375,0.1220703125,2.74658203125,-0.54931640625
1477768081687,2016-10-29T15.08.01.687,32.84619140625,0.18310546875,2.50244140625,-0.42724609375
1477768081708,2016-10-29T15.08.01.708,32.86669921875,0.244140625,1.28173828125,-0.48828125
1477768081728,2016-10-29T15.08.01.728,32.88720703125,0.244140625,0.8544921875,-0.6103515625
1477768081747,2016-10-29T15.08.01.747,32.90625,0.244140625,2.197265625,-0.54931640625
1477768081768,2016-10-29T15.08.01.768,32.9267578125,0.18310546875,3.173828125,-0.54931640625
1477768081788,2016-10-29T15.08.01.788,32.947265625,0.1220703125,2.62451171875,-0.42724609375
1477768081809,2016-10-29T15.08.01.809,32.9677734375,0.1220703125,1.0986328125,-0.42724609375
1477768081829,2016-10-29T15.08.01.829,32.98828125,0.18310546875,0.48828125,-0.54931640625
1477768081848,2016-10-29T15.08.01.848,33.00732421875,0.18310546875,1.52587890625,-0.67138671875
1477768081869,2016-10-29T15.08.01.869,33.02783203125,0.18310546875,2.86865234375,-0.54931640625
1477768081889,2016-10-29T15.08.01.889,33.04833984375,0.18310546875,3.35693359375,-0.42724609375
1477768081910,2016-10-29T15.08.01.910,33.06884765625,0.18310546875,2.50244140625,-0.3662109375
1477768081930,2016-10-29T15.08.01.930,33.08935546875,0.30517578125,1.15966796875,-0.54931640625
1477768081951,2016-10-29T15.08.01.951,33.10986328125,0.18310546875,0.732421875,-0.6103515625
1477768081971,2016-10-29T15.08.01.971,33.13037109375,0.1220703125,1.46484375,-0.6103515625
1477768081990,2016-10-29T15.08.01.990,33.1494140625,0.18310546875,2.5634765625,-0.54931640625
1477768082011,2016-10-29T15.08.02.011,33.169921875,0.18310546875,2.74658203125,-0.42724609375
1477768082031,2016-10-29T15.08.02.031,33.1904296875,0.244140625,1.8310546875,-0.42724609375
1477768082052,2016-10-29T15.08.02.052,33.2109375,0.30517578125,1.40380859375,-0.54931640625
1477768082072,2016-10-29T15.08.02.072,33.2314453125,0.18310546875,1.953125,-0.54931640625
