epoc (ms),timestamp (-04:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1477768028307,2016-10-29T15.07.08.307,3.0849609375,-0.11376953125,0.0322265625,0.99755859375
1477768028326,2016-10-29T15.07.08.326,3.10400390625,-0.1162109375,0.033203125,0.9951171875
1477768028347,2016-10-29T15.07.08.347,3.12451171875,-0.11572265625,0.0341796875,0.99609375
1477768028367,2016-10-29T15.07.08.367,3.14501953125,-0.115234375,0.03466796875,0.99462890625
1477768028386,2016-10-29T15.07.08.386,3.1640625,-0.11279296875,0.0322265625,0.99609375
1477768028407,2016-10-29T15.07.08.407,3.1845703125,-0.11181640625,0.03271484375,0.99755859375
1477768028426,2016-10-29T15.07.08.426,3.20361328125,-0.115234375,0.03369140625,0.99755859375
1477768028446,2016-10-29T15.07.08.446,3.22412109375,-0.115234375,0.0341796875,0.99658203125
1477768028467,2016-10-29T15.07.08.467,3.24462890625,-0.11572265625,0.03369140625,0.9951171875
1477768028486,2016-10-29T15.07.08.486,3.263671875,-0.11376953125,0.033203125,0.994140625
1477768028506,2016-10-29T15.07.08.506,3.2841796875,-0.11083984375,0.03173828125,0.99462890625
1477768028525,2016-10-29T15.07.08.525,3.30322265625,-0.1123046875,0.0322265625,0.99853515625
1477768028546,2016-10-29T15.07.08.546,3.32373046875,-0.11572265625,0.033203125,0.9970703125
1477768028565,2016-10-29T15.07.08.565,3.3427734375,-0.1162109375,0.033203125,0.99462890625
1477768028586,2016-10-29T15.07.08.586,3.36328125,-0.1142578125,0.0341796875,0.9931640625
1477768028606,2016-10-29T15.07.08.606,3.3837890625,-0.1123046875,0.03173828125,0.994140625
1477768028625,2016-10-29T15.07.08.625,3.40283203125,-0.11279296875,0.03369140625,0.99609375
1477768028646,2016-10-29T15.07.08.646,3.42333984375,-0.1162109375,0.0341796875,0.9970703125
1477768028665,2016-10-29T15.07.08.665,3.4423828125,-0.11669921875,0.0341796875,0.99658203125
1477768028685,2016-10-29T15.07.08.685,3.462890625,-0.1142578125,0.033203125,0.99267578125
1477768028706,2016-10-29T15.07.08.706,3.4833984375,-0.11376953125,0.0341796875,0.99609375
1477768028725,2016-10-29T15.07.08.725,3.50244140625,-0.11328125,0.033203125,0.99560546875
1477768028745,2016-10-29T15.07.08.745,3.52294921875,-0.115234375,0.03466796875,0.99658203125
1477768028766,2016-10-29T15.07.08.766,3.54345703125,-0.11572265625,0.03369140625,0.994140625
1477768028785,2016-10-29T15.07.08.785,3.5625,-0.115234375,0.03076171875,0.99560546875
1477768028805,2016-10-29T15.07.08.805,3.5830078125,-0.1123046875,0.03369140625,0.994140625
1477768028826,2016-10-29T15.07.08.826,3.603515625,-0.1123046875,0.03515625,0.99462890625
1477768028845,2016-10-29T15.07.08.845,3.62255859375,-0.11279296875,0.0322265625,0.99658203125
1477768028864,2016-10-29T15.07.08.864,3.6416015625,-0.11376953125,0.03125,0.9951171875
1477768028884,2016-10-29T15.07.08.884,3.662109375,-0.115234375,0.03173828125,0.99365234375
1477768028903,2016-10-29T15.07.08.903,3.68115234375,-0.11572265625,0.03466796875,0.99365234375
1477768028924,2016-10-29T15.07.08.924,3.70166015625,-0.11376953125,0.03515625,0.99560546875
1477768028944,2016-10-29T15.07.08.944,3.72216796875,-0.11474609375,0.03125,0.99658203125
1477768028963,2016-10-29T15.07.08.963,3.7412109375,-0.11572265625,0.03271484375,0.99560546875
1477768028984,2016-10-29T15.07.08.984,3.76171875,-0.115234375,0.033203125,0.99365234375
1477768029003,2016-10-29T15.07.09.003,3.78076171875,-0.11572265625,0.03466796875,0.99462890625
1477768029024,2016-10-29T15.07.09.024,3.80126953125,-0.1142578125,0.03369140625,0.99560546875
1477768029044,2016-10-29T15.07.09.044,3.82177734375,-0.115234375,0.03173828125,0.9951171875
1477768029063,2016-10-29T15.07.09.063,3.8408203125,-0.11376953125,0.03173828125,0.99609375
1477768029084,2016-10-29T15.07.09.084,3.861328125,-0.11572265625,0.03076171875,0.9951171875
1477768029103,2016-10-29T15.07.09.103,3.88037109375,-0.1171875,0.0341796875,0.99267578125
1477768029123,2016-10-29T15.07.09.123,3.90087890625,-0.11474609375,0.03515625,0.9931640625
1477768029144,2016-10-29T15.07.09.144,3.92138671875,-0.11474609375,0.033203125,0.99560546875
1477768029163,2016-10-29T15.07.09.163,3.9404296875,-0.1142578125,0.03466796875,0.9970703125
1477768029183,2016-10-29T15.07.09.183,3.9609375,-0.115234375,0.03271484375,0.9951171875
1477768029202,2016-10-29T15.07.09.202,3.97998046875,-0.11474609375,0.0322265625,0.99462890625
1477768029223,2016-10-29T15.07.09.223,4.00048828125,-0.1142578125,0.03271484375,0.994140625
1477768029243,2016-10-29T15.07.09.243,4.02099609375,-0.11376953125,0.03271484375,0.99462890625
1477768029262,2016-10-29T15.07.09.262,4.0400390625,-0.1123046875,0.03125,0.998046875
1477768029283,2016-10-29T15.07.09.283,4.060546875,-0.11474609375,0.03173828125,0.9970703125
1477768029302,2016-10-29T15.07.09.302,4.07958984375,-0.11474609375,0.0341796875,0.99658203125
1477768029322,2016-10-29T15.07.09.322,4.10009765625,-0.11572265625,0.033203125,0.99560546875
1477768029341,2016-10-29T15.07.09.341,4.119140625,-0.115234375,0.03369140625,0.99658203125
1477768029362,2016-10-29T15.07.09.362,4.1396484375,-0.1123046875,0.03369140625,0.998046875
1477768029382,2016-10-29T15.07.09.382,4.16015625,-0.11328125,0.0322265625,0.9970703125
1477768029401,2016-10-29T15.07.09.401,4.17919921875,-0.115234375,0.0322265625,0.998046875
1477768029422,2016-10-29T15.07.09.422,4.19970703125,-0.1162109375,0.033203125,0.99755859375
1477768029441,2016-10-29T15.07.09.441,4.21875,-0.11376953125,0.03173828125,0.99560546875
1477768029462,2016-10-29T15.07.09.462,4.2392578125,-0.1142578125,0.03173828125,0.99609375
1477768029482,2016-10-29T15.07.09.482,4.259765625,-0.11376953125,0.02978515625,0.9951171875
1477768029501,2016-10-29T15.07.09.501,4.27880859375,-0.11474609375,0.033203125,0.994140625
1477768029522,2016-10-29T15.07.09.522,4.29931640625,-0.1142578125,0.03564453125,0.99609375
1477768029541,2016-10-29T15.07.09.541,4.318359375,-0.11328125,0.0341796875,0.99560546875
1477768029561,2016-10-29T15.07.09.561,4.3388671875,-0.11474609375,0.03125,0.998046875
1477768029582,2016-10-29T15.07.09.582,4.359375,-0.1162109375,0.03271484375,0.99658203125
1477768029601,2016-10-29T15.07.09.601,4.37841796875,-0.1142578125,0.033203125,0.99560546875
1477768029621,2016-10-29T15.07.09.621,4.39892578125,-0.11328125,0.03369140625,0.99365234375
1477768029640,2016-10-29T15.07.09.640,4.41796875,-0.115234375,0.033203125,0.998046875
1477768029661,2016-10-29T15.07.09.661,4.4384765625,-0.1162109375,0.03173828125,0.9970703125
1477768029680,2016-10-29T15.07.09.680,4.45751953125,-0.11474609375,0.0322265625,0.994140625
1477768029700,2016-10-29T15.07.09.700,4.47802734375,-0.11474609375,0.03271484375,0.99462890625
1477768029721,2016-10-29T15.07.09.721,4.49853515625,-0.115234375,0.03271484375,0.99365234375
1477768029740,2016-10-29T15.07.09.740,4.517578125,-0.1162109375,0.03369140625,0.99658203125
1477768029760,2016-10-29T15.07.09.760,4.5380859375,-0.115234375,0.03369140625,0.998046875
1477768029779,2016-10-29T15.07.09.779,4.55712890625,-0.1123046875,0.03369140625,0.99609375
1477768029800,2016-10-29T15.07.09.800,4.57763671875,-0.1123046875,0.03076171875,0.99462890625
1477768029820,2016-10-29T15.07.09.820,4.59814453125,-0.11376953125,0.03173828125,0.99462890625
1477768029839,2016-10-29T15.07.09.839,4.6171875,-0.115234375,0.03466796875,0.9970703125
1477768029860,2016-10-29T15.07.09.860,4.6376953125,-0.1171875,0.0361328125,1.0
1477768029879,2016-10-29T15.07.09.879,4.65673828125,-0.1142578125,0.033203125,0.99560546875
1477768029899,2016-10-29T15.07.09.899,4.67724609375,-0.11279296875,0.03271484375,0.99560546875
1477768029920,2016-10-29T15.07.09.920,4.69775390625,-0.11376953125,0.033203125,0.99462890625
1477768029939,2016-10-29T15.07.09.939,4.716796875,-0.115234375,0.033203125,0.99560546875
1477768029960,2016-10-29T15.07.09.960,4.7373046875,-0.11376953125,0.03515625,0.9970703125
1477768029979,2016-10-29T15.07.09.979,4.75634765625,-0.115234375,0.03564453125,0.9951171875
1477768029999,2016-10-29T15.07.09.999,4.77685546875,-0.11474609375,0.03369140625,0.994140625
1477768030018,2016-10-29T15.07.10.018,4.7958984375,-0.11328125,0.03173828125,0.99609375
1477768030039,2016-10-29T15.07.10.039,4.81640625,-0.11376953125,0.03271484375,0.99365234375
1477768030059,2016-10-29T15.07.10.059,4.8369140625,-0.11376953125,0.03173828125,0.99267578125
1477768030078,2016-10-29T15.07.10.078,4.85595703125,-0.1142578125,0.0322265625,0.99560546875
1477768030099,2016-10-29T15.07.10.099,4.87646484375,-0.11572265625,0.033203125,0.9951171875
1477768030118,2016-10-29T15.07.10.118,4.8955078125,-0.1162109375,0.03271484375,0.994140625
1477768030138,2016-10-29T15.07.10.138,4.916015625,-0.11474609375,0.03271484375,0.99609375
1477768030159,2016-10-29T15.07.10.159,4.9365234375,-0.11279296875,0.03515625,0.99609375
1477768030178,2016-10-29T15.07.10.178,4.95556640625,-0.11328125,0.03515625,0.99755859375
1477768030198,2016-10-29T15.07.10.198,4.97607421875,-0.115234375,0.033203125,0.99658203125
1477768030217,2016-10-29T15.07.10.217,4.9951171875,-0.1171875,0.0322265625,0.99365234375
1477768030238,2016-10-29T15.07.10.238,5.015625,-0.115234375,0.03271484375,0.99609375
1477768030258,2016-10-29T15.07.10.258,5.0361328125,-0.11328125,0.03173828125,0.99462890625
1477768030277,2016-10-29T15.07.10.277,5.05517578125,-0.11328125,0.03271484375,0.9951171875
1477768030298,2016-10-29T15.07.10.298,5.07568359375,-0.115234375,0.033203125,0.9990234375
1477768030317,2016-10-29T15.07.10.317,5.0947265625,-0.11572265625,0.0341796875,0.99755859375
1477768030337,2016-10-29T15.07.10.337,5.115234375,-0.1142578125,0.0341796875,0.9931640625
1477768030357,2016-10-29T15.07.10.357,5.13427734375,-0.1142578125,0.03173828125,0.994140625
1477768030377,2016-10-29T15.07.10.377,5.15478515625,-0.11474609375,0.0322265625,0.99462890625
1477768030398,2016-10-29T15.07.10.398,5.17529296875,-0.11376953125,0.0341796875,0.99560546875
1477768030417,2016-10-29T15.07.10.417,5.1943359375,-0.115234375,0.03466796875,0.99658203125
1477768030437,2016-10-29T15.07.10.437,5.21484375,-0.1162109375,0.0322265625,0.9970703125
1477768030456,2016-10-29T15.07.10.456,5.23388671875,-0.115234375,0.03125,0.99560546875
1477768030477,2016-10-29T15.07.10.477,5.25439453125,-0.1142578125,0.0322265625,0.99462890625
1477768030497,2016-10-29T15.07.10.497,5.27490234375,-0.1142578125,0.03369140625,0.9912109375
1477768030516,2016-10-29T15.07.10.516,5.2939453125,-0.11376953125,0.0361328125,0.99462890625
1477768030537,2016-10-29T15.07.10.537,5.314453125,-0.11376953125,0.033203125,0.99951171875
1477768030556,2016-10-29T15.07.10.556,5.33349609375,-0.1142578125,0.03271484375,0.9951171875
1477768030576,2016-10-29T15.07.10.576,5.35400390625,-0.11474609375,0.033203125,0.99560546875
1477768030597,2016-10-29T15.07.10.597,5.37451171875,-0.11328125,0.0341796875,0.99658203125
1477768030616,2016-10-29T15.07.10.616,5.3935546875,-0.11474609375,0.03369140625,0.99609375
1477768030636,2016-10-29T15.07.10.636,5.4140625,-0.11474609375,0.0322265625,0.99609375
1477768030655,2016-10-29T15.07.10.655,5.43310546875,-0.1162109375,0.0322265625,0.99560546875
1477768030676,2016-10-29T15.07.10.676,5.45361328125,-0.11669921875,0.03369140625,0.99365234375
1477768030695,2016-10-29T15.07.10.695,5.47265625,-0.11474609375,0.03466796875,0.99365234375
1477768030715,2016-10-29T15.07.10.715,5.4931640625,-0.11328125,0.03369140625,0.99560546875
1477768030736,2016-10-29T15.07.10.736,5.513671875,-0.11474609375,0.03369140625,0.99755859375
1477768030755,2016-10-29T15.07.10.755,5.53271484375,-0.11474609375,0.03173828125,0.9951171875
1477768030775,2016-10-29T15.07.10.775,5.55322265625,-0.11474609375,0.03369140625,0.99462890625
1477768030795,2016-10-29T15.07.10.795,5.572265625,-0.11474609375,0.03369140625,0.99365234375
1477768030815,2016-10-29T15.07.10.815,5.5927734375,-0.11279296875,0.03271484375,0.9951171875
1477768030836,2016-10-29T15.07.10.836,5.61328125,-0.11474609375,0.03125,0.99609375
1477768030855,2016-10-29T15.07.10.855,5.63232421875,-0.11572265625,0.0341796875,0.99560546875
